time,open,high,low,close
2023-08-08,50.465205074666045,50.747430996203654,50.465205074666045,50.64090613490701
2023-08-09,50.62961827432508,50.62986531249647,50.46379693658384,50.46379693658384
2023-08-10,50.46387972331695,50.48780420561159,50.418489310428804,50.43612409558982
2023-08-11,50.43921553472672,50.48325928926695,50.401459791999436,50.45291837640077
2023-08-12,50.47443816859237,50.52750772912948,50.37746043005503,50.45208486910979
2023-08-13,50.21067105924495,50.29928604917424,50.04482583943752,50.21979605128893
2023-08-14,50.23452368061279,50.28055079338058,50.17621750939695,50.24517654726569
2023-08-15,50.25589889346945,50.6862292939135,50.204736810644825,50.45168053682323
2023-08-16,50.28515930152698,50.59402547494464,50.22715215210677,50.3598220420989
2023-08-17,50.23836761735261,50.38019272739188,49.8385450929804,49.8385450929804
2023-08-18,49.72532607154854,49.72532607154854,49.22373628465467,49.22373628465467
2023-08-19,49.23291141806314,49.23291141806314,48.9661138159825,49.087099374260326
2023-08-20,49.085848760099836,49.11971438758936,48.87667681707915,49.00258983428712
2023-08-21,48.90055512501573,49.21173045263991,48.85961232719278,49.1561821338274
2023-08-22,49.158367124475205,49.36188379671457,49.067198447709934,49.355688074638216
2023-08-23,49.35693915870091,49.35693915870091,49.21196721318108,49.21196721318108
2023-08-24,49.20816336449938,49.2176471539766,49.19947348252274,49.19947348252274
2023-08-25,49.19707933150805,49.20099137505494,49.12372588418143,49.163970183541224
2023-08-26,49.15477580111077,49.26301505743598,49.116229246218516,49.17992123465766
2023-08-27,49.17673359905578,49.22140469952349,49.09348908105442,49.135999920171
2023-08-28,49.13994628231569,49.35144478535508,49.1349132082562,49.18414449782958
2023-08-29,49.183367860813895,49.897732279567826,49.183367860813895,49.857649885970254
2023-08-30,49.847050924879795,49.847050924879795,49.72781983003667,49.8016292955904
2023-08-31,49.80429875189525,49.813547306768996,49.182375117052715,49.182375117052715
2023-09-01,49.14824247582554,49.221376168533425,49.12010946629623,49.221376168533425
2023-09-02,49.223114298806706,49.30337099291662,49.18221725312877,49.23171300294123
2023-09-03,49.23246476467102,49.35082804513507,49.23246476467102,49.32814098216273
2023-09-04,49.329798501708005,49.329798501708005,49.19398305715731,49.19398305715731
2023-09-05,49.199839245092534,49.235852994276364,49.032942232376584,49.13606581911626
2023-09-06,49.14989077676439,49.14989077676439,49.04004174085501,49.11591166322067
2023-09-07,49.11358841111711,49.45778265084591,49.11358841111711,49.440000251295366
2023-09-08,49.44738371871548,49.461517870232974,49.25920500391832,49.26031488701002
2023-09-09,49.254937978375594,49.26654807714244,49.20574470872147,49.26654807714244
2023-09-10,49.26715133813413,49.52705737169587,49.26715133813413,49.517515173198454
2023-09-11,49.51835944175313,49.6199343823657,49.50607857247786,49.55769500789202
2023-09-12,49.564347790286604,50.03014395280123,49.564347790286604,49.82940810836105
2023-09-13,49.8226524584493,50.06080411103591,49.8226524584493,49.99635580225218
2023-09-14,50.00077012606338,50.138622421763046,49.99462460766068,50.06411195404481
2023-09-15,50.0653917534839,50.0653917534839,49.869732015743665,49.869732015743665
2023-09-16,49.86620491191079,49.88787119819465,49.734829028924764,49.79749266747846
2023-09-17,49.79678639012197,50.04197003748968,49.77160711397224,49.98464618516638
2023-09-18,49.98856985343076,50.16234664626849,49.96606336148771,49.96606336148771
2023-09-19,49.96963145458479,50.22789572918267,49.96963145458479,50.19454059186786
2023-09-20,50.170489898409656,50.27961802070793,50.170489898409656,50.27961802070793
2023-09-21,50.276486686970266,50.276486686970266,50.189837799475036,50.192697408126705
2023-09-22,50.17803397817776,50.2386247155072,50.09106332294186,50.10424344069302
2023-09-23,50.10606677304583,50.16392090825057,50.02620416338412,50.100899031254876
2023-09-24,50.10593781206748,50.120038499790645,50.011471896197854,50.011471896197854
2023-09-25,50.01880973640221,50.01880973640221,49.92273163961804,49.93201758306577
2023-09-26,49.93765168098478,49.963187967631214,49.86417344776547,49.866077587226805
2023-09-27,49.86724565088923,49.965607502678616,49.86724565088923,49.965607502678616
2023-09-28,49.974142366741106,50.13755901554469,49.974142366741106,50.06411889046822
2023-09-29,50.06033183242192,50.06033183242192,49.78148030955064,49.81337771614157
2023-09-30,49.836335728987656,49.90716014710274,49.6913082861347,49.82270070541396
2023-10-01,49.817005063675914,50.117260057374565,49.817005063675914,50.117260057374565
2023-10-02,50.111621111911376,50.438114607421355,50.111621111911376,50.32959945495552
2023-10-03,50.326388443083836,50.326388443083836,50.176017624960814,50.272654921774404
2023-10-04,50.26527415356211,50.68041172088571,50.26527415356211,50.68041172088571
2023-10-05,50.688672525248556,50.82275468125401,50.65838823821579,50.65838823821579
2023-10-06,50.65848452831856,50.88551093042546,50.52109837546176,50.79478927941342
2023-10-07,50.76496269854864,50.90644117891906,50.71989367678415,50.90644117891906
2023-10-08,50.90546922379941,50.931214466915776,50.90536750516657,50.931214466915776
2023-10-09,50.928726292043116,51.3568212542014,50.91811065539969,51.25676542120632
2023-10-10,51.26231276248293,51.30898256741907,51.134270238709554,51.16312549417808
2023-10-11,51.178845875156966,51.178845875156966,50.75240522739496,50.79066846810264
2023-10-12,50.79513943950615,51.019367678691395,50.77951048660043,50.95677107041089
2023-10-13,50.963591691380095,50.972074579867744,50.8861266841965,50.90329931726972
2023-10-14,50.90079188081387,50.93967091749687,50.81966278797875,50.824765397810026
2023-10-15,50.82348937340465,51.03378361329928,50.82348937340465,51.03378361329928
2023-10-16,51.05088563831123,52.449166830647755,51.05088563831123,51.8103891894815
2023-10-17,51.80390053739623,52.05002011461291,51.79316200505132,52.05002011461291
2023-10-18,52.041851766257395,52.25703120028906,52.038949293247725,52.05579263688106
2023-10-19,52.05785339551278,52.23332687208685,52.05785339551278,52.23332687208685
2023-10-20,52.220011429412864,52.719995150551256,52.220011429412864,52.61914372602086
2023-10-21,52.60710803194648,52.60710803194648,52.38563525319647,52.38563525319647
2023-10-22,52.385742153633515,52.40633384663019,52.10726446429573,52.10726446429573
2023-10-23,52.11124370844211,54.25897000004141,52.11124370844211,53.448486269644846
2023-10-24,53.43530510120454,54.0120734262455,53.43530510120454,54.0120734262455
2023-10-25,54.03574013575367,54.34872969948083,54.03574013575367,54.3174030834346
2023-10-26,54.30248180182895,54.30248180182895,53.78052731471917,53.94856886977695
2023-10-27,53.949644079195494,54.03274977215018,53.825220647054685,54.00271038970836
2023-10-28,54.009470663752666,54.102254410412755,54.009470663752666,54.05368967880463
2023-10-29,54.054540123003115,54.14441702929608,54.0484002072392,54.0873335216827
2023-10-30,54.06913949204719,54.06913949204719,53.79241710222982,53.79241710222982
2023-10-31,53.79702207709096,53.968935585682054,53.573767800207875,53.83282668358495
2023-11-01,53.83731297892895,53.94401560627301,53.80414470896787,53.94401560627301
2023-11-02,53.93743223262505,53.93743223262505,53.81111489051976,53.88694715086246
2023-11-03,53.87979553511221,53.87979553511221,53.52531257233907,53.52531257233907
2023-11-04,53.51695472086746,53.578915113328854,53.39807002806849,53.43995091178431
2023-11-05,53.43823372527737,53.43823372527737,52.8806760104508,52.9234597856645
2023-11-06,52.92459476336714,52.99785395947663,52.34967864331198,52.41384537660283
2023-11-07,52.41622943753544,52.96591122677407,52.41622943753544,52.96591122677407
2023-11-08,52.936506575620314,52.936506575620314,52.78653974366356,52.85556536864633
2023-11-09,52.84948605989577,53.501381359277076,52.418062127185195,52.418062127185195
2023-11-10,52.34833800923926,52.61609519434999,52.20298992321418,52.551842353174
2023-11-11,52.54146399496526,52.72836159358404,52.030847650646116,52.45721294652708
2023-11-12,52.45154503182795,52.73140290973469,52.02764515376176,52.33834187238984
2023-11-13,52.29507104364889,52.460516980373285,51.697550534911215,52.28506811127105
2023-11-14,52.27202879224716,52.36500527736603,51.96573104659685,52.035107443627304
2023-11-15,52.00979357805131,52.54965930931957,52.00979357805131,52.54965930931957
2023-11-16,52.53749796131636,52.53749796131636,52.03316375321819,52.32352437157052
2023-11-17,52.32605985617589,52.838735083272205,52.1442179489362,52.53853704434061
2023-11-18,52.52397190921001,53.017353645758,52.50554231397285,52.55283852892932
2023-11-19,52.549526994032824,52.779250087686854,52.549526994032824,52.59685538322459
2023-11-20,52.59253380826614,52.830187544686815,52.28870411592165,52.830187544686815
2023-11-21,52.81858421663382,52.996592567638444,52.59155782268399,52.91645345114636
2023-11-22,52.904516747341326,52.904516747341326,52.6881258836394,52.69332462836452
2023-11-23,52.690715174928705,52.690715174928705,52.47712449812123,52.61229937346904
2023-11-24,52.60580460298745,52.6970270021536,52.60580460298745,52.685342848608045
2023-11-25,52.65760250171525,52.76926001450286,52.438465824571146,52.52324684722949
2023-11-26,52.53322668534602,52.72105366816777,52.36300698490973,52.532577195502085
2023-11-27,52.534865281206265,52.93123044990692,52.41532247366108,52.81936578248595
2023-11-28,52.95167030700656,53.152806777080755,52.95167030700656,53.04942993717579
2023-11-29,53.131983168853104,53.29549465449699,53.131983168853104,53.27644752617374
2023-11-30,53.26956671047027,53.26956671047027,53.03168622415812,53.03168622415812
2023-12-01,53.021009955035936,53.311638868491464,53.021009955035936,53.311638868491464
2023-12-02,53.30225838510775,53.360506586751896,53.149348501622114,53.17004871030375
2023-12-03,53.17413174403227,53.37625345213611,53.150736938931665,53.37625345213611
2023-12-04,53.375540382101825,54.16941769120947,53.375540382101825,54.16941769120947
2023-12-05,54.159707007955824,55.03997233683195,54.159707007955824,55.03997233683195
2023-12-06,55.037807423787264,55.25671612301145,54.54804779904984,55.11836630214574
2023-12-07,55.115508018282966,55.115508018282966,54.056106092975,54.056106092975
2023-12-08,54.051590168753336,54.1180408963666,53.940383675376935,53.940383675376935
2023-12-09,53.92818235994182,53.97380839332997,53.24722545791498,53.77699917914396
2023-12-10,53.76646468104538,53.954782212939946,53.3207718401058,53.46842290767019
2023-12-11,53.49489006642728,53.49489006642728,53.08251215014652,53.08251215014652
2023-12-12,53.05798134418376,53.224372235916164,52.88181466277149,53.119171152213966
2023-12-13,53.09829863611305,53.424229559785,53.09829863611305,53.367782822370145
2023-12-14,53.36099768097387,53.36099768097387,52.948137879816784,53.024871440593365
2023-12-15,53.005245547581644,53.26027713649366,52.75162539659526,53.22242870439919
2023-12-16,53.20644483949165,53.239243477881445,52.79477630759358,53.07876624030082
2023-12-17,53.088166917145664,53.088166917145664,52.824431689339804,53.039287029608104
2023-12-18,53.01148512569496,53.549371366303376,53.01148512569496,53.512960133164796
2023-12-19,53.504280544326754,53.74843525140653,53.47183408102198,53.589393681679844
2023-12-20,53.710501520964804,53.93796409479668,53.710501520964804,53.93796409479668
2023-12-21,53.762653070688145,53.81975477103475,53.013054589350986,53.15389088923852
2023-12-22,53.157663608169415,53.292706029472704,52.574136304647986,52.74415869796572
2023-12-23,52.73419767246247,53.02158142363231,52.325173153092365,52.44253117890174
2023-12-24,52.43473702136393,52.43473702136393,52.00615823517389,52.2244258221774
2023-12-25,52.232325059295135,52.34644849200283,51.80789338736711,52.06564831918872
2023-12-26,52.05886433348314,52.357879453571734,51.6023980540197,51.735619111626775
2023-12-27,51.744727167790764,52.09179295514046,51.21994956825973,51.475842452006106
2023-12-28,51.45437762497248,51.4833887424201,50.93602826678156,51.34038104881186
2023-12-29,51.345840686583976,51.440207801500115,51.10782280713945,51.28227049566881
2023-12-30,51.273876303102654,51.39196946003938,51.17575950740928,51.38465381151007
2023-12-31,51.391791756033825,51.786337943022154,51.28512770320188,51.59471596867476
2024-01-01,51.601303972937686,51.92072529090084,51.601303972937686,51.92072529090084
2024-01-02,51.90934431577118,52.51492171571201,51.90934431577118,52.51492171571201
2024-01-03,52.50749115956109,53.36538478416885,52.22186669247195,52.6480399345701
2024-01-04,52.6190248289974,52.776052397132304,52.6190248289974,52.766505889731505
2024-01-05,52.760889341413694,53.15152394614282,52.6554789815434,53.15152394614282
2024-01-06,53.10903227393634,53.66428856231933,53.06568852379826,53.53451135792814
2024-01-07,53.52570952559792,53.993162276770775,53.453585886565925,53.95457771205496
2024-01-08,53.952639330189534,54.515438588302835,53.952639330189534,54.515438588302835
2024-01-09,54.49442587585233,54.56338571426726,54.23961388868966,54.23961388868966
2024-01-10,54.227668804825605,54.227668804825605,52.914221607617264,52.914221607617264
2024-01-11,52.91472123291201,53.0821484695838,52.49501140395125,52.49501140395125
2024-01-12,52.482375461318554,52.482375461318554,51.337792223995535,51.441607826803285
2024-01-13,51.422366900302954,51.61929613032804,51.033306157376614,51.033306157376614
2024-01-14,51.0330512468846,51.12935940025375,50.81904220248534,51.049110930450404
2024-01-15,51.04208266337361,51.16281399936522,51.04208266337361,51.13020993347479
2024-01-16,51.12196201977266,51.1474504904195,51.08283835242128,51.08283835242128
2024-01-17,51.08079169085442,51.17251561743822,50.88983669982322,51.17251561743822
2024-01-18,51.1813938359079,51.1813938359079,51.011677797527014,51.011677797527014
2024-01-19,51.00641582713396,51.21011933846932,51.00641582713396,51.13738186979377
2024-01-20,51.12749271754321,51.38828399623979,51.018444733433824,51.13583314743142
2024-01-21,51.12420477690749,51.27829622334098,51.015481357822644,51.24253683394524
2024-01-22,51.25497238297033,51.28462443653302,51.17054946765147,51.1835770927455
2024-01-23,51.18146152876625,51.88778243301696,51.1499491016347,51.77188103437167
2024-01-24,51.74497802180027,51.914091872234756,51.7424138113949,51.7424138113949
2024-01-25,51.740876913098035,52.06200253874144,51.713358784821075,51.87709142853739
2024-01-26,51.856501287079396,52.35988653525755,51.856501287079396,52.310928118446384
2024-01-27,52.31518555807339,52.3792906087585,52.234180661334136,52.3792906087585
2024-01-28,52.376752671225965,52.39757229965545,52.313709125251165,52.39757229965545
2024-01-29,52.37812207189897,52.507086986743964,52.37812207189897,52.507086986743964
2024-01-30,52.50752728723176,52.51961225682592,52.26815438118702,52.3845210497813
2024-01-31,52.37003820357009,52.78945661531934,52.37003820357009,52.73123621364355
2024-02-01,52.705549329731895,52.772027288765145,52.705549329731895,52.772027288765145
2024-02-02,52.771572585188274,52.771572585188274,52.54333774564992,52.648580275305804
2024-02-03,52.63296331567968,52.716952153087895,52.445868631769535,52.65497659861569
2024-02-04,52.653712233133376,52.653712233133376,52.494886734829606,52.582133892649395
2024-02-05,52.56279024370563,52.64308143114261,52.556639667924934,52.556639667924934
2024-02-06,52.57614212838312,52.711513003174936,52.37534843690666,52.50258316216095
2024-02-07,52.4971178031665,52.71930626711926,52.4971178031665,52.71930626711926
2024-02-08,52.69990695849241,53.098238428322716,52.69990695849241,53.098238428322716
2024-02-09,53.094641524423004,53.72696881912222,53.094641524423004,53.49180930928894
2024-02-10,53.48336865303549,53.670896652436554,53.48336865303549,53.670896652436554
2024-02-11,53.66727013159147,53.9402947880624,53.652923379717066,53.9402947880624
2024-02-12,53.93553518748061,54.028809639658625,53.86053416234547,53.86053416234547
2024-02-13,53.84607064910543,53.90042342202944,53.68249097821983,53.90042342202944
2024-02-14,53.89688368496741,54.026087356873965,53.881986732648215,54.026087356873965
2024-02-15,54.00189652433135,54.07666459246586,53.65179056991043,53.71702555238399
2024-02-16,53.67910347803313,54.14886572961587,53.58968487800876,53.91138613023142
2024-02-17,53.88956213911712,53.90544459668036,53.69628040424319,53.77290771093152
2024-02-18,53.77562104970257,53.77562104970257,53.33804160200535,53.45930734936248
2024-02-19,53.44717104412935,53.454984985189924,52.862130698278975,52.914381696204224
2024-02-20,52.906679020903326,53.2864132843421,52.906679020903326,53.04981171860498
2024-02-21,53.040264335032504,53.44955715607848,52.87550859760783,53.16114263456752
2024-02-22,53.14246027031027,53.21401106665954,52.68244906609571,52.90879669588613
2024-02-23,52.901936292150744,53.134252761317725,52.63780613737297,52.86722161092388
2024-02-24,52.859897070673036,53.034621427113684,52.5867993601789,52.731529235938915
2024-02-25,52.73095167932321,52.83326358120735,52.285996386640264,52.34861000608475
2024-02-26,52.26098187654122,52.93755334728806,52.26098187654122,52.93755334728806
2024-02-27,52.92497620434775,53.76572590088144,52.92497620434775,53.76572590088144
2024-02-28,53.756588659106605,55.135220455781834,53.756588659106605,55.135220455781834
2024-02-29,55.10460208691257,55.10460208691257,54.30018100237114,54.66403937773936
2024-03-01,54.64072395399494,54.64072395399494,54.23692589728512,54.261736132151626
2024-03-02,54.244901974399994,54.244901974399994,53.38718615652095,53.55995048403901
2024-03-03,53.54929452153798,54.32361271715048,53.44761609087065,53.807628718709786
2024-03-04,53.81236502623696,54.92574850864062,53.81236502623696,54.92574850864062
2024-03-05,54.916924619726494,55.08026972044472,53.85525934301035,54.13586226008796
2024-03-06,54.12831821610187,54.38308019143475,53.49199133216786,53.56940017839096
2024-03-07,53.558372694908364,53.922013995885585,53.16523565526449,53.27455155129772
2024-03-08,53.2624673144,53.566837063352466,53.2624673144,53.54951587623974
2024-03-09,53.52650555402544,53.64954075854311,52.97489913470158,53.34098599618026
2024-03-10,53.33220237495062,54.06206351692826,53.243391959377576,53.622497948121016
2024-03-11,53.61151764574602,53.91544910689294,53.591416640862136,53.68404350706159
2024-03-12,53.67642528223878,53.90827959382564,53.42501923975714,53.665665618581684
2024-03-13,53.65532700559486,54.02220225265396,53.31770682526874,53.647189969877175
2024-03-14,53.63218588659516,53.688300959901056,53.30417213083163,53.41957407797735
2024-03-15,53.41791207759206,53.63459390180958,53.245408776294134,53.3711289268736
2024-03-16,53.362128299607335,53.605788922116595,53.054016261254056,53.34047136623864
2024-03-17,53.340198793170934,53.83388666048331,53.29139463772796,53.47077556996985
2024-03-18,53.446190395611524,54.09198947920593,53.215207199895545,53.90807305213742
2024-03-19,53.85325221084577,54.11193440719071,53.7267824495875,53.82193126133369
2024-03-20,53.824817559090874,54.110927436574606,53.79385468649988,53.88173625110928
2024-03-21,53.8789419217627,53.8789419217627,53.28657827996799,53.28657827996799
2024-03-22,53.28143092432512,53.365756457686054,53.107290161294785,53.23469058356673
2024-03-23,53.23107952507781,53.33834171253551,53.21619266519648,53.21619266519648
2024-03-24,53.21540708124019,53.53780309259226,53.21540708124019,53.53780309259226
2024-03-25,53.53872029492285,53.77091333327216,53.51990279164561,53.77091333327216
2024-03-26,53.76610353661092,53.98243392218702,53.595153479741654,53.760048609110434
2024-03-27,53.758694876400966,54.0814944493205,53.758694876400966,53.974136402978864
2024-03-28,53.97464534811426,54.11603325640127,53.85443702121879,53.998677001907794
2024-03-29,53.997004353221115,53.997004353221115,53.55916976354904,53.709481559956664
2024-03-30,53.70531884749076,53.99122866379605,53.41967733973143,53.76760698127163
2024-03-31,53.767770154893604,53.84853715577277,53.471940934970064,53.60392014370969
2024-04-01,53.62484370320468,54.06270325910053,53.450640575275465,53.99913413883367
2024-04-02,53.999145741834255,54.010550438603,53.84915613663964,53.84915613663964
2024-04-03,53.8494130794833,54.185351456631395,53.66468751853355,54.013392155910445
2024-04-04,54.01458078324086,54.61787554726231,54.01458078324086,54.61787554726231
2024-04-05,54.51509141717261,54.623917367555165,54.36700750360386,54.58104417784644
2024-04-06,54.57026234408529,54.57026234408529,54.548688186413706,54.55955026601653
2024-04-07,54.55565715183464,54.68453777267924,54.30657579822782,54.30657579822782
2024-04-08,54.30555329137048,54.54109399557059,54.12266407906521,54.12266407906521
2024-04-09,54.130004005198906,54.23389117884153,53.88894139174134,54.23389117884153
2024-04-10,54.24077044703219,54.558410071390654,54.24077044703219,54.558410071390654
2024-04-11,54.50278138461479,54.71266970685759,54.25084758995548,54.52826770733713
2024-04-12,54.526604406701765,56.355624275451746,54.51820767660859,55.589830726117704
2024-04-13,55.57454976841706,57.02891800177864,55.4564731403203,56.31086514777658
2024-04-14,56.2913244598091,56.411140479884104,55.562121422921564,55.703224151546884
2024-04-15,55.69843586383105,55.69843586383105,55.22622118617989,55.44522007968891
2024-04-16,55.44141874222136,55.85160531343965,55.44141874222136,55.76653103512499
2024-04-17,55.74270845717583,55.74270845717583,55.35093131680512,55.37346127249314
2024-04-18,55.36869025931885,55.602241359548685,55.36869025931885,55.55446135575103
2024-04-19,55.53743681716158,55.672066335719414,55.527251658815466,55.672066335719414
2024-04-20,55.653875941121115,55.674399935125784,55.036921552589355,55.036921552589355
2024-04-21,55.026132695103946,55.243102349719905,54.94705536280692,55.15563433689885
2024-04-22,55.18134186746326,55.30063363886717,55.13561143023643,55.30063363886717
2024-04-23,55.12533000561548,55.24311608044129,54.74912293940718,55.01630700677887
2024-04-24,55.02237291825822,55.02237291825822,54.65388188277678,54.86563068602547
2024-04-25,54.86988344157487,54.916440047315575,54.82009343425136,54.916440047315575
2024-04-26,54.91602863297058,55.03076316433862,54.833396443657826,54.99335266855282
2024-04-27,54.98663599434806,55.075278295916775,54.37553383323179,54.457488375310234
2024-04-28,54.45652216994545,54.45652216994545,54.19396686197556,54.38656803681805
2024-04-29,54.384030748571156,54.88037252909813,54.384030748571156,54.88037252909813
2024-04-30,54.8866772719553,54.97821779516848,54.86516292615755,54.86516292615755
2024-05-01,54.87144099947906,54.87144099947906,53.924593905940654,53.924593905940654
2024-05-02,54.05005941337973,54.126928811757736,54.05005941337973,54.12518438785243
2024-05-03,54.12304815633102,54.76552068622871,54.12304815633102,54.76552068622871
2024-05-04,54.75688402079899,55.01134819985265,54.75688402079899,55.01134819985265
2024-05-05,55.00751272802068,55.00751272802068,54.846968890675065,54.884599313555846
2024-05-06,54.88407034411114,54.89447325178619,54.6690653129851,54.827481091734555
2024-05-07,54.828370266598505,55.00982807793565,54.77066088070932,54.96307630560751
2024-05-08,54.95897333287213,54.95897333287213,54.76038880398273,54.76038880398273
2024-05-09,54.76248130466511,54.86635896423042,54.72911105706903,54.86635896423042
2024-05-10,54.866006860558926,54.866006860558926,54.691589145943674,54.691589145943674
2024-05-11,54.69264598784307,54.80602249663307,54.64339620985073,54.69725631675273
2024-05-12,54.695015401531464,54.948275719102,54.695015401531464,54.948275719102
2024-05-13,54.94702121540802,55.40245876848542,54.94702121540802,55.40245876848542
2024-05-14,55.401295698601984,55.45236432066838,55.262813340499015,55.45236432066838
2024-05-15,55.463342317840436,56.03596999555853,55.463342317840436,56.03596999555853
2024-05-16,56.02282364339123,56.126965280379515,55.905982195981885,56.02519309781939
2024-05-17,56.02055628150322,56.09985249820827,55.745729906404925,55.89427266676796
